Date,Open,High,Low,Close,Adj Close,Volume
20/9/17,253.259995,256.690002,252.25,255.460007,243.590546,3853200
21/9/17,256.130005,256.98999,254.419998,256.040009,244.143585,2809400
22/9/17,256.309998,259.299988,256.130005,256.450012,244.534531,3475600
25/9/17,256.970001,256.970001,251.5,254.320007,242.50351,3479200
26/9/17,254.600006,256.480011,253.539993,253.699997,241.912292,2173600
27/9/17,255.270004,258.769989,253.970001,255.279999,243.418884,3840100
28/9/17,254.110001,255.800003,251.169998,254.270004,242.455826,2586100
29/9/17,253.850006,255.259995,252.589996,254.210007,242.398621,2531100
2/10/17,254.649994,255.990005,253.529999,255.990005,244.095932,2685100
3/10/17,255.990005,258.26001,254.690002,255.460007,243.590546,3163400
4/10/17,256.119995,257.130005,254.070007,255.759995,243.876587,3031000
5/10/17,255.279999,258.98999,254.779999,258.890015,246.861176,3940200
6/10/17,258,258.899994,257.059998,258.579987,246.565598,2736400
9/10/17,259,259,257.109985,258.390015,246.384415,2146100
10/10/17,259.73999,261.059998,257.200012,260.929993,248.806366,2740700
11/10/17,261.320007,261.649994,259.019989,261.440002,249.292709,2890300
12/10/17,260.950012,262.980011,260,261.910004,249.74086,2577900
13/10/17,262.899994,263.790009,260.73999,260.73999,248.625198,2243900
16/10/17,261.5,262,259.690002,259.75,247.681229,1818900
17/10/17,256.48999,259.049988,256.26001,258.619995,246.603729,2515900
18/10/17,258.470001,260.730011,256.660004,260.040009,247.957748,2051700
19/10/17,258.980011,259.100006,256.029999,259.040009,247.004211,2589200
20/10/17,260.359985,264.829987,259.440002,264.75,252.448898,3955900
23/10/17,265.130005,265.980011,262.140015,262.320007,250.131851,3302400
24/10/17,263.23999,267.209991,263.23999,266,253.640793,4401600
25/10/17,264.779999,266,254.5,258.420013,246.41304,7895300
26/10/17,259.720001,261.440002,257.309998,259.269989,247.223495,3419100
27/10/17,258.26001,259.5,255.800003,256.459991,244.544083,2899200
30/10/17,255.449997,260.410004,255.330002,259.25,247.204468,3025900
31/10/17,259.339996,259.929993,257.470001,257.980011,245.993469,2742800
1/11/17,258.290009,259.410004,256.23999,258.5,246.489304,2929500
2/11/17,258.309998,263.23999,258,262.630005,250.427399,2529900
3/11/17,262.420013,263.790009,260.079987,261.75,249.588303,2610800
6/11/17,262.619995,265.839996,262.529999,264.070007,251.800491,2911600
7/11/17,264.070007,267.279999,264.070007,266.130005,253.76474,3205400
8/11/17,266.140015,267.619995,265.290009,265.570007,253.230789,2841800
9/11/17,265.01001,266.75,259.559998,262.700012,251.840775,3215900
10/11/17,262.109985,262.5,259.600006,260.850006,250.067184,1740600
13/11/17,261.670013,263.359985,260.48999,262.420013,251.572342,2604100
14/11/17,262,262.399994,260.200012,261.76001,250.939606,2358200
15/11/17,261.420013,264.769989,260.149994,262.859985,251.994095,2510500
16/11/17,263.76001,265.040009,263.339996,263.700012,252.799454,2710200
17/11/17,262.820007,263.73999,262.029999,262.26001,251.418945,1724800
20/11/17,263,265.619995,262.76001,264.630005,253.690994,2447400
21/11/17,266.23999,267,264.709991,266.98999,255.953384,2267100
22/11/17,267,267.480011,264.529999,265.149994,254.189484,1471400
24/11/17,265.26001,266.570007,264.529999,265.880005,254.889282,788900
27/11/17,265.380005,266.839996,264.720001,265.579987,254.601624,1772200
28/11/17,267,268.01001,265.230011,267.98999,256.912079,2262100
29/11/17,269.480011,269.679993,266.149994,269.299988,258.167908,3029100
30/11/17,269.910004,277.040009,269.429993,276.799988,265.35788,4820300
1/12/17,277.51001,278.730011,270.600006,271.380005,260.161896,4592500
4/12/17,276.160004,281.829987,276,277.970001,266.479553,5523000
5/12/17,279.01001,279.440002,274.859985,275.540009,264.150024,2806100
6/12/17,276.579987,279.140015,274,278.269989,266.76712,2538100
7/12/17,282.809998,284.790009,277.799988,281.970001,270.314209,4264400
8/12/17,285.01001,287.320007,283.559998,285.899994,274.081757,4440500
11/12/17,286.209991,286.48999,279.899994,283.160004,271.454956,4065200
12/12/17,291.339996,292.799988,287.720001,289.940002,277.954742,5517600
13/12/17,290.5,295.850006,289.700012,291.839996,279.776184,5003300
14/12/17,293.350006,296.820007,292.600006,293.880005,281.731903,3913400
15/12/17,295.869995,297.369995,293.019989,293.940002,281.789398,6933500
18/12/17,296,297.140015,294.519989,296.140015,283.898407,2901600
19/12/17,296.5,297.579987,294.179993,297.25,284.962555,2728400
20/12/17,298.700012,299.329987,297.109985,297.899994,285.585693,2533700
21/12/17,298.049988,298.390015,294.130005,295.029999,282.83429,5398300
22/12/17,296.329987,296.519989,293.01001,295.100006,282.901398,2257400
26/12/17,295.540009,297.440002,294.649994,295.359985,283.150665,1394700
27/12/17,296.410004,296.799988,294.799988,295.619995,283.399902,1447800
28/12/17,295.809998,296.98999,294.73999,296.350006,284.099731,1436800
29/12/17,296.940002,297.299988,294.829987,294.910004,282.719269,1824600
2/1/18,295.75,296.98999,295.399994,296.839996,284.569489,2978900
3/1/18,295.940002,298.5,295.470001,297.799988,285.489807,3211200
4/1/18,297.940002,298.420013,295.470001,296.670013,284.406555,4171700
5/1/18,296.769989,308.890015,296.720001,308.839996,296.073425,6177700
8/1/18,308.660004,310.859985,305.75,310.149994,297.329315,4124900
9/1/18,310.589996,319.910004,310.48999,318.429993,305.266998,5641300
10/1/18,317.48999,322.149994,315.5,320.26001,307.021362,4479300
11/1/18,322.130005,328.399994,321.190002,328.119995,314.556458,4635300
12/1/18,330.380005,336.880005,330.380005,336.209991,322.312012,6559300
16/1/18,339.899994,347.730011,331.329987,335.160004,321.305481,12305500
17/1/18,337.730011,352.230011,336.410004,351.01001,336.500275,9699900
18/1/18,350.700012,350.829987,339.149994,340.160004,326.098785,9458600
19/1/18,341.670013,344,335.75,337.730011,323.769226,7264400
22/1/18,335.290009,341.380005,332.040009,338,324.028107,6792900
23/1/18,338.339996,338.940002,334.809998,335.589996,321.717712,4537800
24/1/18,336.200012,338.98999,334.140015,334.690002,320.854889,4205400
25/1/18,336.209991,343.619995,335.299988,343.109985,328.926788,4747500
26/1/18,344.329987,345.980011,341.25,343.220001,329.032288,5236300
29/1/18,341.230011,344.480011,340.100006,340.820007,326.731506,3324900
30/1/18,339.170013,339.980011,334.160004,337.709991,323.750061,4983100
31/1/18,360.5,360.970001,351.619995,354.369995,339.721344,11409600
1/2/18,352.950012,361.450012,352.040009,356.940002,342.18515,6067600
2/2/18,354,355.200012,348.700012,348.910004,334.487061,5486100
5/2/18,342.670013,350,317.390015,328.880005,315.285065,10511300
6/2/18,320,341.670013,317.649994,340.910004,326.81778,11935100
7/2/18,340.519989,353.589996,339.869995,348.119995,333.729767,7946700
8/2/18,348,349,329.399994,329.660004,317.592834,8295900
9/2/18,333.549988,337.809998,319.25,332.829987,320.64682,8833000
12/2/18,336.570007,347.75,335.130005,343.799988,331.21524,6885000
13/2/18,340.450012,347.880005,340.290009,343.160004,330.598724,4030200
14/2/18,341.339996,347.429993,341.170013,344.850006,332.226807,4340200
15/2/18,348.470001,356.549988,348.049988,356.459991,343.411835,5827500
16/2/18,356.589996,359.5,353.51001,355.040009,342.043854,5211600
20/2/18,352,357.790009,351.399994,353.350006,340.41568,4303400
21/2/18,352.559998,360.809998,351.75,352.369995,339.471527,5258600
22/2/18,354.649994,358.070007,352.640015,355.920013,342.891602,3414300
23/2/18,358.179993,358.769989,353.070007,356.660004,343.604523,3355400
26/2/18,359.5,364.049988,358.209991,363.480011,350.174866,4148100
27/2/18,364.600006,369.890015,363.299988,364.640015,351.29245,4774100
28/2/18,366.799988,371.600006,362.209991,362.209991,348.951355,5472900
1/3/18,362.329987,362.73999,346.399994,349.690002,336.889618,8978000
2/3/18,341.820007,346.089996,335.299988,344.670013,332.053436,10021300
5/3/18,338,354.769989,336.609985,352.75,339.837616,8140200
6/3/18,354.23999,355.209991,346.019989,348.920013,336.147858,4888300
7/3/18,341.519989,348.410004,339.5,347.040009,334.3367,4575700
8/3/18,349.51001,352.5,343.950012,348.730011,335.964783,4319900
9/3/18,352.649994,354.890015,350.230011,354.519989,341.542908,3538300
12/3/18,355.200012,355.230011,343.26001,344.190002,331.591003,6088800
13/3/18,345.320007,347.880005,337.609985,338.670013,326.27301,5443800
14/3/18,339.790009,340.519989,322.299988,330.26001,318.170898,13057900
15/3/18,332.299988,332.920013,322.910004,329.980011,317.901123,8766000
16/3/18,329.820007,330.829987,325.630005,330.470001,318.373199,9329000
19/3/18,327.450012,333.329987,326.779999,331.76001,319.615997,6328900
20/3/18,331.839996,339.700012,331,337.630005,325.271118,6500500
21/3/18,337.070007,341.910004,335.170013,337.100006,324.760529,4056300
22/3/18,330.109985,332.679993,319.01001,319.609985,307.910706,7282200
23/3/18,320.149994,331.140015,318.320007,321,309.249878,7237500
26/3/18,330.480011,331.940002,323.589996,328.970001,316.928101,5392900
27/3/18,331.51001,334.880005,319,321.119995,309.365448,5355500
28/3/18,321.850006,323.23999,311.170013,320.019989,308.305756,5634700
29/3/18,323.380005,330.480011,322,327.880005,315.878052,3652100
2/4/18,325.200012,329.940002,317.170013,322.440002,310.637177,5024900
3/4/18,324.76001,331.100006,323.089996,330.820007,318.710419,4783100
4/4/18,312.299988,327.809998,311.880005,327.440002,315.454132,8235700
5/4/18,330.589996,338.959991,330.26001,336.399994,324.086121,6220000
6/4/18,330.609985,334.589996,322.209991,326.119995,314.182434,5713600
9/4/18,332.25,334.880005,322.049988,322.480011,310.67569,4931700
10/4/18,331.350006,336.690002,329.549988,334.829987,322.573578,5552000
11/4/18,331.600006,337.570007,326.309998,327.359985,315.377014,4573500
12/4/18,331.980011,338.350006,330.459991,337.480011,325.126617,4325000
13/4/18,338.98999,339.670013,326.600006,329.279999,317.226776,4733500
16/4/18,332.339996,333.220001,327.630005,331.769989,319.62561,3901400
17/4/18,334.730011,339.73999,333.649994,336.720001,324.394409,3381800
18/4/18,338.329987,342.399994,337.179993,341,328.517761,3117500
19/4/18,340.190002,342.410004,337.5,340.640015,328.17099,3006800
20/4/18,340.730011,341.399994,335.049988,338.670013,326.27301,3038000
23/4/18,339.549988,341.26001,336,338.839996,326.436798,2765600
24/4/18,343.170013,347.670013,323.279999,329.059998,317.014771,7051800
25/4/18,338.119995,344.910004,330.519989,342.859985,330.309631,11023600
26/4/18,344.01001,345.649994,338.329987,342.790009,330.242188,5273600
27/4/18,341.25,342.920013,337.769989,340.880005,328.40213,3390400
30/4/18,341.170013,342.579987,333.399994,333.559998,321.350098,3721600
1/5/18,332.5,333.910004,324.179993,329.540009,317.477234,4313100
2/5/18,329.5,330.709991,323.980011,324.190002,312.32309,3436100
3/5/18,322.970001,332.630005,319.130005,330.690002,318.585175,6383200
4/5/18,328.040009,335.890015,328.040009,334.429993,322.188171,3655100
7/5/18,335.230011,342.980011,335.209991,340.429993,327.968597,4192200
8/5/18,339.769989,341.940002,336.609985,338.369995,325.984009,4014100
9/5/18,339.48999,346.929993,338.579987,344.5,331.889679,4347000
10/5/18,343.98999,348.570007,342.410004,344.070007,333.128937,3920400
11/5/18,343.769989,345.420013,341.049988,342.459991,331.570099,2332200
14/5/18,344,347.73999,343.890015,344.589996,333.632385,2520300
15/5/18,343,343.850006,340.26001,342.119995,331.240936,3009100
16/5/18,342,343.559998,340.299988,340.970001,330.127502,2230100
17/5/18,340.470001,344.769989,340.25,344.140015,333.196686,2483300
18/5/18,345.600006,352.049988,345.190002,351.230011,340.061249,4327700
21/5/18,358.459991,365,358.450012,363.920013,352.347748,6785400
22/5/18,364,364.850006,354.519989,355.019989,343.730743,5389400
23/5/18,352.279999,359.600006,351.619995,359.209991,347.787476,4497500
24/5/18,358.450012,360.660004,354.369995,359,347.584167,3932100
25/5/18,358.119995,360.600006,357.049988,360.089996,348.639496,2463700
29/5/18,357.709991,360.970001,350.660004,352.480011,341.271515,4249600
30/5/18,355.649994,358.920013,354.100006,358.190002,346.799896,2825200
31/5/18,356.829987,356.829987,351.619995,352.160004,340.9617,4406300
1/6/18,355.790009,358.149994,354.459991,356.720001,345.376678,2657800
4/6/18,358.970001,363.390015,358.850006,360.730011,349.259125,2950300
5/6/18,360.5,363.369995,358.850006,360.100006,348.64917,2567800
6/6/18,362.459991,371.600006,360.98999,371.559998,359.744781,4488400
7/6/18,372,374.480011,366.049988,368.529999,356.811127,4517800
8/6/18,368.140015,371.420013,365.459991,369.5,357.750244,3292900
11/6/18,371,373.329987,368.799988,370.940002,359.144501,2468500
12/6/18,371.23999,372.730011,367.98999,370.619995,358.834686,2440400
13/6/18,370.670013,371,363.290009,363.850006,352.279938,3867600
14/6/18,366.149994,367.640015,358.829987,362.420013,350.895416,4039500
15/6/18,358.149994,361.660004,353.470001,357.880005,346.499786,9946000
18/6/18,353.190002,357.649994,352.369995,354.73999,343.459595,3363200
19/6/18,347.170013,347.170013,338.570007,341.119995,330.272736,6857300
20/6/18,346,346.980011,340.459991,342.690002,331.792786,4540000
21/6/18,341.149994,341.149994,336.200012,337.660004,326.92276,4048300
22/6/18,340.429993,340.940002,336.600006,338.910004,328.133026,3192000
25/6/18,332.519989,333.850006,327.600006,331.200012,320.668243,5006200
26/6/18,332.390015,334.399994,330.480011,331.299988,320.765015,3112400
27/6/18,334.850006,341.420013,329.76001,329.820007,319.332092,4578900
28/6/18,330,337.540009,327.290009,334.649994,324.008484,3348000
29/6/18,337.190002,340,335.359985,335.51001,324.841125,3108500
2/7/18,330.690002,336.329987,329.320007,336.079987,325.393005,2820700
3/7/18,338.179993,339.690002,332,332.929993,322.34314,1464400
5/7/18,336.149994,337.279999,329.100006,333.179993,322.585205,2427900
6/7/18,332.839996,336.100006,330.450012,334.640015,323.99881,2105100
9/7/18,337.5,343.040009,336.51001,341.920013,331.047302,3128700
10/7/18,342.779999,348,342.779999,347.160004,336.120667,3278300
11/7/18,341.730011,344.390015,339.190002,340.600006,329.769257,3056900
12/7/18,345.279999,346.600006,342.73999,346.029999,335.026581,2030700
13/7/18,347,351.23999,346.200012,350.790009,339.635254,2272300
16/7/18,353.970001,356.339996,352.350006,356.100006,344.776428,2889000
17/7/18,357.609985,359,355.040009,356.880005,345.531586,2730500
18/7/18,359,361.859985,354.26001,360.230011,348.775055,3090100
19/7/18,357.690002,359.390015,355.26001,355.329987,344.030853,2711700
20/7/18,353.040009,356.98999,353,354.899994,343.614563,1816700
23/7/18,355,355,352.390015,353.269989,342.036407,1943700
24/7/18,356.75,359.470001,354.640015,358.269989,346.87735,3182000
25/7/18,351.519989,356.299988,345.5,355.920013,344.602112,7378100
26/7/18,355.380005,360.200012,355.269989,359.320007,347.893982,3191200
27/7/18,361.059998,364.540009,359.470001,360.649994,349.181702,2914700
30/7/18,361.98999,362.450012,350.470001,351.059998,339.896667,3080400
31/7/18,354.380005,359.019989,354.059998,356.299988,344.970062,2728400
1/8/18,354.089996,357.910004,350.5,352.76001,341.542633,2717800
2/8/18,348.619995,350.730011,346.029999,349.730011,338.608948,2655900
3/8/18,349.5,350.98999,345.670013,348.440002,337.359955,2285200
6/8/18,347.369995,347.369995,343.119995,346.570007,335.549438,3251100
7/8/18,348.049988,352.119995,345.5,350.76001,339.606201,2267400
8/8/18,350.5,351.619995,346.25,347.779999,336.720917,2333600
9/8/18,346.070007,346.839996,343.119995,343.720001,334.434448,2301800
10/8/18,341,341,336.450012,339.410004,330.240875,2745700
13/8/18,339.600006,342.149994,337.339996,338.359985,329.219177,1877200
14/8/18,339.119995,340.149994,337.619995,339.140015,329.97818,2017300
15/8/18,336.570007,337.140015,328.029999,331.76001,322.797546,3798600
16/8/18,339.059998,347.720001,338.299988,345.980011,336.633392,5867900
17/8/18,346,348.5,341.670013,346.399994,337.042023,3069200
20/8/18,348.600006,352.609985,347.100006,350.73999,341.264771,3018200
21/8/18,351,354.450012,349.630005,353.769989,344.212952,2967200
22/8/18,354.320007,355.869995,349.839996,350.029999,340.574005,2682900
23/8/18,349.149994,350.279999,345.459991,347.480011,338.092865,1833400
24/8/18,348.769989,350.630005,348.100006,349.380005,339.941528,1954100
27/8/18,352.109985,355,351.01001,353.73999,344.183746,2279500
28/8/18,355,355.679993,350.609985,351.209991,341.722076,2475100
29/8/18,352.26001,352.350006,349.209991,350.190002,340.729645,1850100
30/8/18,350.350006,350.950012,345.75,346.899994,337.528534,3257700
31/8/18,345.049988,345.850006,341.579987,342.790009,333.529541,3462700
4/9/18,341.600006,346.320007,339.279999,346.25,336.896057,2699400
5/9/18,345.769989,347.25,343.160004,346.679993,337.314453,2959000
6/9/18,347.549988,353.350006,346.579987,351.269989,341.780457,3585900
7/9/18,348.820007,350.01001,344.459991,349.279999,339.844208,3921900
10/9/18,349.48999,350.75,341.679993,341.859985,332.624664,3065500
11/9/18,339.01001,346.619995,337.309998,345.25,335.923065,2731800
12/9/18,345,355.040009,344.609985,353.410004,343.862671,4003800
13/9/18,356.359985,360.420013,354.299988,355.459991,345.8573,3166500
14/9/18,356.440002,362.26001,356.100006,359.799988,350.080048,2835800
17/9/18,359.279999,361.299988,354.540009,355.959991,346.34375,2554500
18/9/18,357.299988,365.809998,356.100006,363.579987,353.757874,3003500
19/9/18,363.579987,371.230011,363.190002,365.220001,355.353638,4753400
20/9/18,368.73999,371.730011,365.670013,367.459991,357.533081,4011100
21/9/18,369.399994,372.570007,366.049988,372.230011,362.174255,7144000
24/9/18,371,371.890015,367.329987,367.98999,358.048767,2800200
25/9/18,369.079987,370.459991,366.880005,367.230011,357.309357,2969200
26/9/18,367.5,368.559998,364.320007,365.029999,355.168732,2368600
27/9/18,368.399994,368.970001,364.399994,367.390015,357.464996,2355900
28/9/18,368.630005,374.220001,366.220001,371.899994,361.853149,3600500
1/10/18,375.160004,383.209991,375,382.290009,371.962463,4755700
2/10/18,380.850006,388.619995,379.769989,386.369995,375.932251,4622600
3/10/18,388.899994,394.279999,386.690002,392.299988,381.702026,4794300
4/10/18,390.73999,391.089996,385.290009,389.98999,379.454437,3822300
5/10/18,389,392.390015,383.029999,386.470001,376.029572,2899700
8/10/18,383.839996,386.730011,377.350006,385.769989,375.34845,3324000
9/10/18,384.369995,386.820007,381.140015,385.440002,375.027374,2862700
10/10/18,382.959991,383.799988,367.089996,367.470001,357.542816,6033100
11/10/18,363.440002,369.850006,355.100006,358.109985,348.435669,6266800
12/10/18,366.01001,367.119995,352.26001,360.109985,350.381653,5509700
15/10/18,359.459991,362.549988,355.5,358.880005,349.184906,2979800
16/10/18,360.450012,368.570007,358.549988,368.25,358.301758,2822500
17/10/18,368,368.5,362.700012,365.5,355.626038,2238200
18/10/18,364.820007,367.76001,356.76001,359.350006,349.642212,3254900
19/10/18,359.799988,359.869995,354.209991,356.26001,346.635681,3491600
22/10/18,357.850006,358.76001,352.459991,355.980011,346.363251,2263500
23/10/18,349.5,353.559998,342.829987,350.049988,340.593445,4389600
24/10/18,361.589996,364.600006,351.690002,354.649994,345.069153,8442600
25/10/18,357.299988,364.390015,354.970001,363.769989,353.94278,4003500
26/10/18,360.700012,363.299988,354.119995,359.269989,349.564362,4073000
29/10/18,360.549988,361.709991,328.630005,335.589996,326.524078,7462000
30/10/18,330.350006,351.049988,329.769989,349.910004,340.457214,5774000
31/10/18,352.51001,363.410004,352.51001,354.859985,345.273468,4175600
1/11/18,357.470001,364.570007,353.200012,363.070007,353.261688,3760700
2/11/18,366.970001,371.540009,356.76001,357.75,348.085419,4029800
5/11/18,359.76001,363.290009,356.480011,361.980011,352.201172,2253900
6/11/18,362.410004,368.440002,362.109985,366.470001,356.569855,2471900
7/11/18,367.640015,372.850006,359.5,372.019989,361.96991,4015300
8/11/18,369.329987,373.700012,365.549988,370.769989,362.419586,2751800
9/11/18,367.829987,371,366.119995,369.339996,361.021759,2590300
12/11/18,370.209991,370.480011,355.98999,357.029999,348.989044,3088700
13/11/18,349.549988,355.380005,342.040009,349.51001,341.638397,4960000
14/11/18,352.089996,355.850006,343.890015,344.720001,336.956268,3445800
15/11/18,341.119995,347.980011,336.51001,341.570007,333.877197,4863000
16/11/18,339,340.190002,331.160004,335.950012,328.383789,4425200
19/11/18,335.549988,336.040009,317.200012,320.940002,313.711823,6782800
20/11/18,302.100006,322.179993,296.609985,317.700012,310.5448,6875900
21/11/18,325.070007,326.890015,315.570007,317.320007,310.17334,4401000
23/11/18,315,317,311.869995,312.320007,305.28598,1599400
26/11/18,315.559998,318.589996,310.660004,316.359985,309.234955,3362300
27/11/18,315.279999,318.559998,310.959991,318.029999,310.867371,2946400
28/11/18,325.720001,334.01001,321.730011,333.5,325.988953,6117600
29/11/18,335.970001,343.230011,334.059998,342.559998,334.84491,5331900
30/11/18,341.940002,347.579987,337.5,346.76001,338.950287,5374000
3/12/18,364.309998,369,356.369995,359.959991,351.853027,6573400
4/12/18,357,358.320007,341.73999,342.5,334.786255,5199100
6/12/18,329.98999,333.630005,317.299988,331.899994,324.424988,9297400
7/12/18,332.350006,337.609985,321.390015,323.220001,315.940491,4526300
10/12/18,321.269989,327.200012,315.51001,326.350006,319,4400500
11/12/18,333.25,334.48999,318.75,322.029999,314.777283,3566400
12/12/18,327.380005,331.899994,324.660004,326.690002,319.332336,3424800
13/12/18,328.399994,328.73999,324.170013,325.470001,318.139832,2247700
14/12/18,322.450012,323.910004,315.559998,318.75,311.571136,3298400
17/12/18,316.910004,327.220001,314.440002,316.130005,309.010162,4968400
18/12/18,325.459991,332.089996,323.200012,328.059998,320.671478,5881100
19/12/18,329.329987,333.480011,316.100006,319.549988,312.353149,4871500
20/12/18,317,321.820007,308,313.049988,305.999512,5368600
21/12/18,309.089996,314.970001,304.01001,304.549988,297.690948,7641700
24/12/18,300.649994,303,294.160004,294.160004,287.534973,3435300
26/12/18,298.609985,314.089996,292.470001,313.929993,306.859711,4843400
27/12/18,309.040009,317.140015,302.23999,317.140015,309.997406,4341100
28/12/18,319.73999,321.529999,315.149994,316.380005,309.254547,3725200
31/12/18,320.5,323.640015,318.75,322.5,315.236725,3557700
2/1/19,316.190002,323.950012,313.709991,323.809998,316.517212,3292200
3/1/19,319.48999,319.73999,309.399994,310.899994,303.897919,5705600
4/1/19,316.690002,328.440002,316.079987,327.079987,319.713531,4448800
7/1/19,330.519989,330.690002,323.350006,328.109985,320.720306,4030300
8/1/19,334.109985,341.25,332.649994,340.529999,332.860657,4736500
9/1/19,342.959991,347.200012,340.869995,343.829987,336.086273,4213900
10/1/19,346.51001,353.470001,343,352.609985,344.668549,5358100
11/1/19,348.559998,354.359985,348.089996,352.899994,344.952026,3158900
14/1/19,348.200012,352.809998,347.01001,350.359985,342.469238,2476400
15/1/19,352,353.320007,347.980011,352.23999,344.306854,2940900
16/1/19,352.5,355,351.559998,352.059998,344.130951,2731100
17/1/19,350.75,363.829987,350.730011,359.089996,351.002594,4270400
18/1/19,363.880005,367.320007,361.320007,364.730011,356.515594,4256500
22/1/19,362.859985,364.200012,354.230011,357.899994,349.839417,4336500
23/1/19,361.910004,362.200012,353.670013,358.609985,350.533386,2924900
24/1/19,358.910004,363.179993,356.899994,358.269989,350.20108,2801300
25/1/19,362.48999,366.940002,360.329987,364.200012,355.997559,3185600
28/1/19,360.649994,363.170013,357.5,362.970001,354.795227,3128900
29/1/19,363.070007,367.779999,362.410004,364.910004,356.691589,3202700
30/1/19,387.399994,391.970001,380.5,387.720001,378.987793,12705300
31/1/19,387.160004,388.98999,382.079987,385.619995,376.93512,6878500
1/2/19,386.109985,392.799988,384.730011,387.429993,378.704346,5625700
4/2/19,388.970001,397.070007,388.119995,397,388.058838,4256600
5/2/19,400.75,410.75,399.549988,410.179993,400.941956,7230400
6/2/19,411.51001,413.880005,405.660004,411.109985,401.850983,5356000
7/2/19,407.929993,410.350006,402.290009,405.170013,398.034454,5211400
8/2/19,400,404.959991,397.799988,404.910004,397.779053,4570900
11/2/19,408.100006,409.829987,402.690002,403.950012,396.835968,3046900
12/2/19,407,411.209991,405.399994,410.720001,403.486725,3263300
13/2/19,412.519989,412.720001,407.670013,410.579987,403.349152,3078700
14/2/19,408.929993,412.220001,407.799988,409.820007,402.60257,2724300
15/2/19,412.480011,418.049988,411.429993,417.970001,410.609039,4017300
19/2/19,415.5,417.940002,414.540009,416.26001,408.929169,3051500
20/2/19,417.140015,421.839996,417.109985,421.549988,414.125977,3990100
21/2/19,421.579987,422.410004,415.679993,417.579987,410.225891,2880500
22/2/19,419.700012,424.470001,419.140015,424.049988,416.58194,3132300
25/2/19,427.48999,429.920013,426.519989,426.869995,419.352295,3276100
26/2/19,426,429,424.25,426.769989,419.254028,2503700
27/2/19,427.170013,436.329987,427.149994,435.440002,427.771393,4603800
28/2/19,438.700012,441.420013,437.079987,439.959991,432.211761,5063100
1/3/19,446.01001,446.01001,440.190002,440.619995,432.860138,5124200
4/3/19,443.220001,444.5,426.630005,432.690002,425.069763,5971000
5/3/19,431.040009,433.850006,428.640015,430.119995,422.545074,2844300
6/3/19,429.700012,432,422.079987,424.459991,416.984741,4159400
7/3/19,423.359985,434.350006,416.440002,422.559998,415.118195,4893600
8/3/19,416.769989,423.429993,415.5,422.540009,415.098572,3794900
11/3/19,371.269989,402.670013,365.549988,400.01001,392.965332,34742200
12/3/19,384.709991,390,368,375.410004,368.798553,36922600
13/3/19,378.429993,381.769989,363.329987,377.140015,370.498108,32662300
14/3/19,374.98999,380.390015,372.100006,373.299988,366.725739,13514100
15/3/19,370.880005,385.709991,366.450012,378.98999,372.315521,26697700
18/3/19,370,373.070007,367.200012,372.279999,365.723694,13119200
19/3/19,371.140015,378.769989,371.01001,373.429993,366.853424,9856100
20/3/19,374.700012,380.799988,373.679993,376.160004,369.53537,8737600
21/3/19,374.040009,377,372.230011,372.700012,366.136322,6951000
22/3/19,368.790009,369.859985,361.529999,362.170013,355.791748,10143900
25/3/19,365,371.209991,362.890015,370.459991,363.935699,7939600
26/3/19,375.579987,375.600006,367.600006,370.380005,363.857178,6479700
27/3/19,371.890015,376.660004,365.549988,374.209991,367.61972,9600000
28/3/19,376.600006,376.660004,372.329987,374.440002,367.845642,4921300
29/3/19,376.519989,382.179993,374.73999,381.420013,374.702728,7694700
1/4/19,385.799988,392.899994,383.100006,391.540009,384.644531,7735700
2/4/19,388.5,394.829987,388.5,390.75,383.868408,6401000
3/4/19,389.679993,391.540009,384.070007,384.73999,377.964233,7350300
4/4/19,385.98999,397.059998,385.100006,395.859985,388.888397,9388100
5/4/19,398.070007,398.660004,390.950012,391.929993,385.027649,6857200
8/4/19,376.200012,379.799988,371.859985,374.519989,367.924225,14482600
9/4/19,370.290009,372.23999,367.75,369.040009,362.540741,7980100
10/4/19,368.399994,368.790009,362.920013,364.940002,358.51297,8285000
11/4/19,364.619995,371.079987,364.209991,370.160004,363.641022,6598400
12/4/19,375.75,379.950012,372,379.640015,372.954102,7334600
15/4/19,376.700012,377.899994,373.679993,375.459991,368.847687,3822100
16/4/19,376.51001,384.640015,375.029999,381.720001,374.997467,7083800
17/4/19,384.100006,384.190002,377.480011,377.519989,370.871399,4424400
18/4/19,377.519989,382.170013,377.519989,380.070007,373.376495,4703100
22/4/19,375.690002,378.950012,374.899994,375.170013,368.562805,4147700
23/4/19,375.540009,376.869995,372.609985,374.019989,367.433044,4894500
24/4/19,377.890015,381.149994,373.660004,375.459991,368.847687,9855100
25/4/19,376.01001,384.799988,372.76001,382.799988,376.05838,6615000
26/4/19,383.890015,384,378.140015,380.790009,374.083832,4259600
29/4/19,378.48999,385.299988,376.76001,379.049988,372.374451,5457300
30/4/19,379.5,381.140015,375.049988,377.690002,371.038422,3732800
1/5/19,378.529999,381.200012,376.380005,376.799988,370.164093,2765600
2/5/19,375.5,377.649994,373.25,375.799988,369.181702,2438800
3/5/19,376.079987,377.899994,374.220001,376.459991,369.830078,2953800
6/5/19,367.880005,372.480011,365.630005,371.600006,365.055664,4747600
7/5/19,366.329987,367.709991,355.019989,357.230011,350.938751,9740300
